Sales_Record_ID,Product_ID,Product_Key,Source_Month,Category,Stock Code,Description,Record_Type,Level,Sold Period,Transaction_Status,Unit Cost,Unit Price,Cost Sales,Sales Value,Profit,Profit %,Cost_Sales_Reconciliation_Flag
751,1246,U1ACE2AG3BNEFF,Jan,DOUBLE OVENS,U1ACE2AG3BNeff,N50 Graphite Double Oven,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,582.42,878.99,582.42,615.83,33.41,5.43,MATCH
752,116,42120,Jan,DOWNDRAFT HOBS,42120,Novy Panorama 120 Pro 5 Zone,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,3184.1,5439.49,3184.1,4000.0,815.9,20.4,MATCH
753,38,16734,Jan,ELECTRIC BLANKETS,16734,"Imetec King, Dual Ctrl Mattress",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,95.75,152.99,95.75,128.33,32.58,25.39,MATCH
754,1020,RHEKB6003,Jan,ELECTRIC BLANKETS,RHEKB6003,Russell Hobbs King Size Dual Ctrl,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,36.28,59.49,36.28,33.33,-2.95,-8.85,MATCH
755,379,DFB2004,Jan,ELECTRIC BLANKETS,DFB2004,Dimplex King Fleece Dual Ctrl,PRODUCT,1,-1,NEGATIVE_SALES_ACTIVITY,53.18,84.99,-53.18,-70.79,-17.61,24.88,MATCH
756,4,010-02839-00,Jan,FITNESS,010-02839-00,"Garmin Lily 2, Cream Gold w/",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,150.92,237.49,150.92,165.83,14.91,8.99,MATCH
757,144,48755,Jan,FOOD PREP,48755,MORPHY RICHARDS STEAMER,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,23.92,42.49,23.92,35.41,11.49,32.45,MATCH
758,35,15199,Jan,FOOD PREP,15199,Russell Hobbs 2 Plate Portable Hob,PRODUCT,3,2,POSITIVE_SALES_ACTIVITY,29.99,49.49,59.98,49.98,-10.0,-20.01,MATCH
759,788,MQ3025,Jan,FOOD PREP,MQ3025,Braun 700W Handblender,PRODUCT,4,-1,NEGATIVE_SALES_ACTIVITY,20.72,50.49,-20.72,-45.83,-25.11,54.79,MATCH
760,75,25051,Jan,FOOD PREP,25051,George Foreman SLATE GREY 7,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,29.17,63.99,29.17,49.17,20.0,40.68,MATCH
761,74,25041,Jan,FOOD PREP,25041,George Foreman 5 Portion Slate,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,31.09,50.99,31.09,33.33,2.24,6.72,MATCH
762,81,25820,Jan,FOOD PREP,25820,George Foreman Large Grill,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,49.99,74.99,49.99,33.33,-16.66,-49.99,MATCH
763,45,20920,Jan,FOOD PREP,20920,Russell Hobbs Pancake & Crepe,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,15.62,24.99,15.62,15.83,0.21,1.33,MATCH
764,39,19750,Jan,FOOD PREP,19750,Russell Hobbs Rice Cooker 1.8Ltr,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,23.32,38.49,23.32,20.83,-2.49,-11.95,MATCH
765,140,461021,Jan,FOOD PREP,461021,MR Easy Time 6.5L Sear & Stew,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,42.54,67.99,42.54,62.49,19.95,31.93,MATCH
766,771,MC1001UK,Jan,FOOD PREP,MC1001UK,Ninja 8-in-1 Slow Cooker,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,101.99,152.49,203.98,199.98,-4.0,-2.0,MATCH
767,494,FDP31.170GYKENWOOD,Jan,FOOD PREP,FDP31.170GYKenwood,Multipro Food Processor,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,51.82,84.99,51.82,58.33,6.51,11.16,MATCH
768,1066,SCA800DBL0ZSAGE,Jan,FOOD PREP,SCA800DBL0ZSage,the InFizz Fusion Damson Blue,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,103.61,169.99,103.61,74.99,-28.62,-38.17,MATCH
769,248,AF140UK,Jan,FOOD PREP,AF140UK,Ninja Air Fryer PRO 4.7L,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,70.83,131.99,70.83,82.5,11.67,14.15,MATCH
770,1119,SL300UK,Jan,FOOD PREP,SL300UK,Ninja Double Stack 2 Drawer Air,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,150.4,223.49,150.4,141.67,-8.73,-6.16,MATCH
771,722,KN650B,Jan,FOOD PREP,KN650B,Kenwood Electric Kitchen Knife,PRODUCT,9,5,POSITIVE_SALES_ACTIVITY,15.55,25.49,77.75,77.75,0.0,0.0,MATCH
772,245,ADD915/10,Jan,FOOD PREP,ADD915/10,Philips Sodamaker CO2 Cylinder,PRODUCT,20,2,POSITIVE_SALES_ACTIVITY,15.33,24.99,30.66,20.82,-9.84,-47.26,MATCH
773,1001,RB34C600ES,Jan,FRIDGE FREEZERS,RB34C600ES,Samsung 1.85 Combi F/F St/St,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,431.32,612.49,431.32,379.17,-52.15,-13.75,MATCH
774,687,KGN392LAF,Jan,FRIDGE FREEZERS,KGN392LAF,Bosch Series 4 St St Look 203 x 60,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,756.77,1138.49,756.77,524.17,-232.6,-44.37,MATCH
775,613,INK25322S4U,Jan,FRIDGE FREEZERS,INK25322S4U,Indesit 1835 x 595 Silver 70/30 Silver,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,291.33,429.99,291.33,299.17,7.84,2.62,MATCH
776,614,INK25322W4UINDESIT,Jan,FRIDGE FREEZERS,INK25322W4UIndesit,1835 x 595 White 70/30,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,291.33,429.99,291.33,290.83,-0.5,-0.17,MATCH
777,1425,XRFSD5265,Jan,FRIDGE FREEZERS,XRFSD5265,Liebherr SXS,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2127.55,3824.49,2127.55,2666.67,539.12,20.22,MATCH
778,727,KS36VVIEPG,Jan,FRIDGES,KS36VVIEPG,Siemens Inox Fridge 186 x 60cm,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,486.96,771.99,486.96,565.83,78.87,13.94,MATCH
779,71,24580,Jan,FRYERS,24580,Russell Hobbs Digital Deep Fryer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,51.82,84.99,51.82,51.67,-0.15,-0.29,MATCH
780,251,AF300UK,Jan,FRYERS,AF300UK,Ninja Dual Zone Air Fryer,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,141.66,220.49,141.66,107.5,-34.16,-31.78,MATCH
781,252,AF400UK,Jan,FRYERS,AF400UK,Ninja Foodi Max Dual Zon Fryer 9.5L,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,157.16,254.49,157.16,149.99,-7.17,-4.78,MATCH
782,1120,SL400UK,Jan,FRYERS,SL400UK,Ninja Double Stacked Air Fryer,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,181.31,271.49,362.62,331.66,-30.96,-9.33,MATCH
783,506,FN101UKST,Jan,FRYERS,FN101UKST,Ninja CRISPi 4-in-1 Portable Glass,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,106.24,186.49,106.24,107.5,1.26,1.17,MATCH
784,418,DZ400UK,Jan,FRYERS,DZ400UK,Ninja MAX 6-in-1 Dual Zone Air Fryer,PRODUCT,3,2,POSITIVE_SALES_ACTIVITY,160.45,249.0,320.9,263.34,-57.56,-21.86,MATCH
785,417,DZ300UK,Jan,FRYERS,DZ300UK,Ninja 6-in-1 Dual Zone Air Fryer 7.6L,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,141.66,222.99,141.66,99.17,-42.49,-42.85,MATCH
786,361,D3010,Jan,HAIRCARE,D3010,Remington Hair Dryer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,11.24,19.99,11.24,13.33,2.09,15.68,MATCH
787,337,CI98X8,Jan,HAIRCARE,CI98X8,Remington Proluxe You Adaptive,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,41.45,67.99,41.45,45.83,4.38,9.56,MATCH
788,569,HD301UK,Jan,HAIRCARE,HD301UK,Shark SppedStyle Hair Dryer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,70.83,110.99,70.83,83.33,12.5,15.0,MATCH
789,813,MXP93ZM/A,Jan,HEADPHONES,MXP93ZM/A,AirPods 4 with Active Noise,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,131.96,169.49,131.96,99.17,-32.79,-33.06,MATCH
790,661,JBLTFLEX2W,Jan,HEADPHONES,JBLTFLEX2W,JBL TUNE Flex 2 - True Wireless NC,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,45.07,84.99,45.07,65.83,20.76,31.54,MATCH
791,1418,WWR20,Jan,HEATING,WWR20,Winterwarm 2kw Radiator,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,37.22,67.99,37.22,51.75,14.53,28.08,MATCH
792,1238,TRRS0920,Jan,HEATING,TRRS0920,DELONGHI RADIA S HEATER,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,51.82,101.49,51.82,58.33,6.51,11.16,MATCH
793,262,ART20,Jan,HEATING,ART20,DIMPLEX ARTESIA WALL FIRE,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,221.11,382.49,221.11,265.83,44.72,16.82,MATCH
794,1237,TRNS0505M,Jan,HEATING,TRNS0505M,"DELONGHI 0.5KW ""BAMBINO""FOR",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,36.28,54.49,36.28,62.49,26.21,41.94,MATCH
795,1236,TRDX41025E,Jan,HEATING,TRDX41025E,DeLonghi 2.5kW Dragon 4 Oil Filled,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,114.82,203.99,114.82,165.83,51.01,30.76,MATCH
796,1235,TRDSX40820EKENWOOD,Jan,HEATING,TRDSX40820EKenwood,Dragon 4 2KW Old Filled,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,119.6,211.99,119.6,129.17,9.57,7.41,MATCH
797,837,OFRSMT25BLDIMPLEX,Jan,HEATING,OFRSMT25BLDimplex,Black 2.5KW Smart Oil,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,83.11,131.99,166.22,214.99,48.77,22.68,MATCH
798,1239,TRRS0920E.GDELONGHI,Jan,HEATING,TRRS0920E.GDeLonghi,2Kw Oil Filled Radiator,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,77.74,127.49,155.48,193.99,38.51,19.85,MATCH
799,183,586344-01,Jan,HEATING,586344-01,Dyson AM15 Hot & Cold Fan,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,316.66,399.99,316.66,290.83,-25.83,-8.88,MATCH
800,261,ARCHT60FL,Jan,HOBS,ARCHT60FL,NORDMENDE 60CM CERAMIC HOB,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,117.3,186.49,117.3,149.17,31.87,21.36,MATCH
801,419,E10G1UK1BL,Jan,HOME CINEMA,E10G1UK1BL,Sonos Era 100 (Black),PRODUCT,2,3,POSITIVE_SALES_ACTIVITY,147.49,237.49,442.47,422.5,-19.97,-4.73,MATCH
802,371,DENONHOMEDENON,Jan,HOME CINEMA,DENONHOMEDenon,Home 150 Black,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,131.3,220.49,131.3,140.83,9.53,6.77,MATCH
803,600,HW-B400F/XUSAMSUNG,Jan,HOME CINEMA,HW-B400F/XUSamsung,B Series Soundbar,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,107.47,165.49,107.47,82.5,-24.97,-30.27,MATCH
804,15,1107130,Jan,HOUSEHOLD,1107130,Berghoff Coffee /Tea Plunger .80L,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,6.91,16.99,6.91,14.16,7.25,51.2,MATCH
805,113,3950571,Jan,HOUSEHOLD,3950571,Berghoff 28cm Phantom Frying Pan,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,23.84,41.99,23.84,25.08,1.24,4.94,MATCH
806,34,1315080,Jan,HOUSEHOLD,1315080,Berghoff Covered stockpot Helix,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,22.96,57.49,22.96,29.16,6.2,21.26,MATCH
807,1101,SHPP0389,Jan,INK,SHPP0389,HP (3YM61AE) 305 Ink Cartridge,PRODUCT,-1,2,POSITIVE_SALES_ACTIVITY,8.53,14.49,17.06,28.32,11.26,39.76,MATCH
808,1100,SHPP0369,Jan,INK,SHPP0369,HP (3YM60AE) 305 Ink Cartridge,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,8.53,14.49,8.53,14.99,6.46,43.1,MATCH
809,319,C13T10G1401EPSON,Jan,INK,C13T10G1401Epson,SEPS1519 (604) Black,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,10.85,16.49,10.85,12.49,1.64,13.13,MATCH
810,615,INSTALLATIO,Jan,INSTALLATION,INSTALLATIO,INSTALLATION FEE,PRODUCT,-53,8,POSITIVE_SALES_ACTIVITY,0.01,125.49,0.08,408.35,408.27,99.98,MATCH
811,1144,SMV6ZCX10GBOSCH,Jan,INT DISHWASHERS,SMV6ZCX10GBosch,NEW Series 6 Integrated,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,360.83,747.49,360.83,582.5,221.67,38.05,MATCH
812,1050,S155HVX00G,Jan,INT DISHWASHERS,S155HVX00G,Neff N50 Integrated Dishwasher,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,432.0,669.0,432.0,399.17,-32.83,-8.22,MATCH
813,520,G7085SCVIXXMIELE,Jan,INT DISHWASHERS,G7085SCVIXXMiele,12865050 Integrated,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,878.06,1461.49,1756.12,2183.34,427.22,19.57,MATCH
814,699,KIN86NSE0G,Jan,INT FRIDGE FREEZERS,KIN86NSE0G,Bosch Series 2 Integrated Fridge,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,539.38,815.49,539.38,557.5,18.12,3.25,MATCH
815,768,M2230SC,Jan,INT MICROWAVES,M2230SC,Miele Integrated Microwave,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,435.11,874.99,435.11,733.33,298.22,40.67,MATCH
816,92,27000,Jan,IRONS,27000,Russell Hobbs Diamond Iron 3100W,PRODUCT,7,1,POSITIVE_SALES_ACTIVITY,41.45,67.99,41.45,29.16,-12.29,-42.15,MATCH
817,541,GV9230,Jan,IRONS,GV9230,Tefal Pro Express Protect Generator,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,129.05,254.49,129.05,190.83,61.78,32.37,MATCH
818,1106,SI5008BL,Jan,IRONS,SI5008BL,Braun Iron,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,38.87,63.99,38.87,49.99,11.12,22.24,MATCH
819,389,DT2020G0BLUTEFAL,Jan,IRONS,DT2020G0BLUTefal,Blue Clothes Steamer,PRODUCT,1,3,POSITIVE_SALES_ACTIVITY,31.08,50.99,93.24,102.47,9.23,9.01,MATCH
820,106,333030,Jan,IRONS,333030,Morphy Richards 6 Bar Steam Iron,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,74.47,118.99,74.47,82.5,8.03,9.73,MATCH
821,625,IS5247VI,Jan,IRONS,IS5247VI,BRAUN CARE STYLE 5 STEAM,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,103.66,195.49,103.66,149.17,45.51,30.51,MATCH
822,1303,WA850RE,Jan,IT ACCESSORIES,WA850RE,300Mbps Wall-plug Wireless N,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,9.27,20.49,9.27,13.33,4.06,30.46,MATCH
823,1222,TL-SG1005DV5-PORT,Jan,IT ACCESSORIES,TL-SG1005DV5-port,"Desktop Gigabit Switch, 5",PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,8.75,18.99,8.75,10.83,2.08,19.21,MATCH
824,491,FD16GATT4-EPNY,Jan,IT ACCESSORIES,FD16GATT4-EPNY,USB Sliding design - Black read,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,2.92,7.99,5.84,13.32,7.48,56.16,MATCH
825,260,ARCHERC50VAC1200,Jan,IT ACCESSORIES,ARCHERC50VAC1200,Wireless Dual Band Gigabit,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,21.96,39.99,21.96,27.49,5.53,20.12,MATCH
826,490,FD128ATT431PNY,Jan,IT ACCESSORIES,FD128ATT431PNY,128GB USB 3.1 Memory Stick,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,7.79,25.49,7.79,11.66,3.87,33.19,MATCH
827,886,P-SDU32GU18PNY,Jan,IT ACCESSORIES,P-SDU32GU18PNY,Elite microSDHC card 32G,PRODUCT,3,6,POSITIVE_SALES_ACTIVITY,3.33,5.99,19.98,29.92,9.94,33.22,MATCH
828,887,P-SDUX64U18PNY,Jan,IT ACCESSORIES,P-SDUX64U18PNY,Elite Micro Class 10 SD adapter,PRODUCT,7,1,POSITIVE_SALES_ACTIVITY,3.74,7.99,3.74,6.66,2.92,43.84,MATCH
829,1198,TAPOP1102P,Jan,IT ACCESSORIES,TAPOP1102P,TP LINK SMART WIFI SOCKET 2,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,14.81,25.49,14.81,16.66,1.85,11.1,MATCH
830,551,GVMA107WE,Jan,IT ACCESSORIES,GVMA107WE,GROOVE USBC MAINS CHARGER,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,6.72,12.99,6.72,10.83,4.11,37.95,MATCH
831,41,20460,Jan,KETTLES,20460,RUSSELLHOBBS QUIET BOIL,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,28.12,44.99,28.12,25.0,-3.12,-12.48,MATCH
832,674,KBIN3001.BK,Jan,KETTLES,KBIN3001.BK,Delonghi Black Distinta Kettle,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,57.01,127.49,57.01,70.83,13.82,19.51,MATCH
833,706,KLF03CRUK,Jan,KETTLES,KLF03CRUK,Smeg Cream Retro Kettle 3D Logo,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,96.72,169.95,93.72,108.83,15.11,13.88,SOURCE_ADJUSTMENT
834,710,KLF03WHUK,Jan,KETTLES,KLF03WHUK,SMEG WHITE 3D LOGO KETTLE,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,96.72,169.95,96.72,124.17,27.45,22.11,MATCH
835,57,23211,Jan,KETTLES,23211,Luna Moonlight Grey Quiet Boil Kettle,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,36.28,64.95,36.28,45.83,9.55,20.84,MATCH
836,77,25113,Jan,KETTLES,25113,Eclipse Kettle - Copper Sunset,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,36.28,59.49,36.28,36.67,0.39,1.06,MATCH
837,673,KBI3001.M,Jan,KETTLES,KBI3001.M,DeLonghi Distinta X Matt Silver Kettle,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,51.82,84.99,51.82,70.83,19.01,26.84,MATCH
838,9,102785,Jan,KETTLES,102785,"MR Equip Metallic Red, 1.5 litre, 3kw",PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,0.0,33.99,0.0,21.67,21.67,100.0,MATCH
839,1434,ZJP11.A0PU,Jan,KETTLES,ZJP11.A0PU,Kenwood Elegancy Purple 1.7 Kettle,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,25.91,50.99,25.91,37.49,11.58,30.89,MATCH
840,42,20462,Jan,KETTLES,20462,Russell Hobbs Black Quiet Boil Kettle,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,28.5,46.99,28.5,28.33,-0.17,-0.6,MATCH
841,84,26420,Jan,KETTLES,26420,Russell Hobbs Distinctions Kettle,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,36.28,59.49,36.28,36.66,0.38,1.04,MATCH
842,707,KLF03EGMUKSMEG,Jan,KETTLES,KLF03EGMUKSmeg,Emerald Green Matte Kettle,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,125.17,125.17,0.0,0.0,MATCH
843,1118,SKE735SFB4,Jan,KETTLES,SKE735SFB4,Sage Saffron Luxe Kettle,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,67.37,110.49,67.37,74.17,6.8,9.17,MATCH
844,705,KLF03BLMUK,Jan,KETTLES,KLF03BLMUK,KLF03BLMUK Kettle in Matte Black,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,118.72,132.5,13.78,10.4,SOURCE_ADJUSTMENT
845,86,26750,Jan,KETTLES,26750,Russell Hobbs Bronte Kettle Black,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,37.49,59.99,37.49,33.33,-4.16,-12.48,MATCH
846,237,980599,Jan,KETTLES,980599,Morphy Richards Colour Boutique,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,29.13,49.99,29.13,37.49,8.36,22.3,MATCH
847,1111,SK3605ZC-N1ASUS,Jan,LAPTOPS,SK3605ZC-N1Asus,"VivoBook 16"" C-i7 12650H RTX",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,625.53,938.49,625.53,707.5,81.97,11.59,MATCH
848,1028,RHMM701R,Jan,MICROWAVE OVENS,RHMM701R,Russell Hobbs Red Microwave 17L,PRODUCT,-4,1,POSITIVE_SALES_ACTIVITY,71.87,110.99,71.87,64.99,-6.88,-10.59,MATCH
849,227,980539,Jan,MICROWAVE OVENS,980539,Dimplex Black 23L 900 Watts,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,82.9,127.49,82.9,91.67,8.77,9.57,MATCH
850,226,980538,Jan,MICROWAVE OVENS,980538,DIMPLEX 23 LITRE 900 WATT,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,82.9,161.49,82.9,82.5,-0.4,-0.48,MATCH
851,234,980585,Jan,MICROWAVE OVENS,980585,Dimplex 26L 900W Combi Microwave,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,110.5,212.49,110.5,88.11,-22.39,-25.41,MATCH
852,231,980575,Jan,MICROWAVE OVENS,980575,Dimplex Black 20L 800W Microwave,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,55.25,84.49,110.5,123.33,12.83,10.4,MATCH
853,902,P22720CPMB,Jan,MICROWAVE OVENS,P22720CPMB,Powerpoint 20L Black 700W F/S,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,42.5,62.99,42.5,49.99,7.49,14.98,MATCH
854,904,P22720CPMS,Jan,MICROWAVE OVENS,P22720CPMS,Powerpoint Silver 20L 700W,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,44.2,64.99,44.2,49.99,5.79,11.58,MATCH
855,799,MS23K3523ASSAMSUNG,Jan,MICROWAVE OVENS,MS23K3523ASSamsung,Silver 23L Microwave,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,68.06,107.49,68.06,83.33,15.27,18.32,MATCH
856,796,MS23K3515A,Jan,MICROWAVE OVENS,MS23K3515A,Samsung White 23L Microwave,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,68.06,107.49,68.06,83.33,15.27,18.32,MATCH
857,767,M,Jan,MISC,M,MISCELANEOUS,PRODUCT,-22,4,POSITIVE_SALES_ACTIVITY,0.01,0.49,0.04,-4104.19,-4104.23,100.0,MATCH
858,1422,XP3200,Jan,PRINTERS,XP3200,Epson Expression Home XP-3200,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,44.23,67.99,44.23,41.66,-2.57,-6.17,MATCH
859,1436,ZOOMBOXFMCD,Jan,RADIOS,ZOOMBOXFMCD,"Boombox, FM/AM Radio, Stereo",PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,37.22,59.49,37.22,45.83,8.61,18.79,MATCH
860,884,ORTUSFMW,Jan,RADIOS,ORTUSFMW,"FM Radio, Dual alarm Radio/Buzzer",PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,18.6,34.95,18.6,20.0,1.4,7.0,MATCH
861,501,FH110EBK,Jan,RANGE COOKERS,FH110EBK,BELLING FARMHOUSE 110CM ALL,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,879.75,1486.99,879.75,1000.0,120.25,12.03,MATCH
862,1226,TOLP110DFF,Jan,RANGE COOKERS,TOLP110DFF,Rangemaster Toledo 110 Ind St/St,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2435.13,3653.49,2435.13,1666.67,-768.46,-46.11,MATCH
863,1277,URC7115,Jan,REMOTE CONTROLS,URC7115,One for All Evolve TV Operate for 1,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,8.98,22.99,8.98,9.58,0.6,6.26,MATCH
864,1377,WM2621,Jan,REMOTE CONTROLS,WM2621,OFA WALL MOUNT TILT FOR,PRODUCT,2,3,POSITIVE_SALES_ACTIVITY,11.05,29.99,33.15,81.65,48.5,59.4,MATCH
865,1276,URC4911,Jan,REMOTE CONTROLS,URC4911,LG TV Replacement Remote Control,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,10.63,21.49,10.63,18.33,7.7,42.01,MATCH
866,1273,URC1919,Jan,REMOTE CONTROLS,URC1919,One for All Toshiba Remote Control,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,8.5,21.49,8.5,17.91,9.41,52.54,MATCH
867,1167,T2351V11,Jan,ROBOT CLEANING,T2351V11,Eufy Robot Vaccum X10 Pro Omni,PRODUCT,6,4,POSITIVE_SALES_ACTIVITY,399.02,704.99,1596.08,1660.83,64.75,3.9,MATCH
868,1169,T2353V11,Jan,ROBOT CLEANING,T2353V11,eufy Robot Vacuum Omni E25,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,437.8,773.49,437.8,549.17,111.37,20.28,MATCH
869,79,25800,Jan,SANDWICH TOASTERS,25800,George Foreman Fit Grill Small,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,18.74,29.99,18.74,18.74,0.0,0.0,MATCH
870,80,25810,Jan,SANDWICH TOASTERS,25810,George Foreman Fit Grill Medium,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,0.0,46.99,0.0,26.25,26.25,100.0,MATCH
871,266,B0BZWQP9Z1BATTERY,Jan,SECURITY,B0BZWQP9Z1Battery,Video Doorbell - SN - EU,PRODUCT,-2,1,POSITIVE_SALES_ACTIVITY,62.38,99.99,62.38,83.33,20.95,25.14,MATCH
872,1177,T88923W1,Jan,SECURITY,T88923W1,EufyCam S3 Pro 2-Cam Kit,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,288.31,509.49,576.62,274.17,-302.45,-110.31,MATCH
873,1176,T8223312,Jan,SECURITY,T8223312,Eufy Video doorbell C31,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,57.27,101.49,57.27,45.83,-11.44,-24.96,MATCH
874,483,F2002,Jan,SHAVERS,F2002,Remington F2 Series Foil Shaver,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,15.62,22.99,15.62,18.33,2.71,14.78,MATCH
875,560,H7464BPBL,Jan,SINGLE OVENS,H7464BPBL,Miele Black 11093600 Pyro Single,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,1291.17,2209.49,2582.34,2683.34,101.0,3.76,MATCH
876,594,HQA534BB3B,Jan,SINGLE OVENS,HQA534BB3B,Bosch Black Single Oven,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,281.66,432.99,281.66,299.17,17.51,5.85,MATCH
877,284,B6ACH7AG7BNEFF,Jan,SINGLE OVENS,B6ACH7AG7BNeff,N50 Graphite Single Oven,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,599.91,912.49,599.91,615.83,15.92,2.59,MATCH
